timestamp_iso,impl_name,scenario,N,seed,rep_id,ops_in_run,total_time_ns,ns_per_op,init_time_ns_if_recorded,relocations_count,conversions_count
2025-09-21T20:40:15Z,std_vector,WRITE_RANDOM,1000000,42,1,1000000,38342500,38.3425,0,0,0
2025-09-21T20:40:15Z,std_vector,WRITE_RANDOM,1000000,42,2,1000000,34226700,34.2267,0,0,0
2025-09-21T20:40:15Z,std_vector,WRITE_RANDOM,1000000,42,3,1000000,33969000,33.9690,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R90W10,1000000,42,1,1000000,28387400,28.3874,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R90W10,1000000,42,2,1000000,25354200,25.3542,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R90W10,1000000,42,3,1000000,26250400,26.2504,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R80W20,1000000,42,1,1000000,26694700,26.6947,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R80W20,1000000,42,2,1000000,27193400,27.1934,0,0,0
2025-09-21T20:40:15Z,std_vector,MIXED_R80W20,1000000,42,3,1000000,36404800,36.4048,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R70W30,1000000,42,1,1000000,37055900,37.0559,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R70W30,1000000,42,2,1000000,26873200,26.8732,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R70W30,1000000,42,3,1000000,27566500,27.5665,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R50W50,1000000,42,1,1000000,30257300,30.2573,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R50W50,1000000,42,2,1000000,29823800,29.8238,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R50W50,1000000,42,3,1000000,30121700,30.1217,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R30W70,1000000,42,1,1000000,32689700,32.6897,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R30W70,1000000,42,2,1000000,36829400,36.8294,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R30W70,1000000,42,3,1000000,33482800,33.4828,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R10W90,1000000,42,1,1000000,35517800,35.5178,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R10W90,1000000,42,2,1000000,34491000,34.4910,0,0,0
2025-09-21T20:40:16Z,std_vector,MIXED_R10W90,1000000,42,3,1000000,37618700,37.6187,0,0,0
